id,flag,round,status,teamId,serviceId
19850,1U0B01ERK13F730KVOF5O7OIBV2D052=,66,READY,11,1
19879,1U0E06T45L3FZ7P4DEJ9NP4LKNI840A=,66,READY,14,6
19858,1U0C019RW9KKSNBOMRWCEYH1CSO945E=,66,READY,12,1
19892,1U0G03QN5U0S0UY4G5SJ8VYWDKG723B=,66,READY,16,3
19897,1U0H004GK5FQ2XNEW2K4LA3HUAABCEA=,66,READY,17,0
19840,1U09075C17597VZASV8O6ZZP5YS83CF=,66,READY,9,7
19894,1U0G053W5Z0Y2ESYVKIIB20VGXIF742=,66,READY,16,5
19876,1U0E03U9P2OJCW3L80XEIB4EN606A54=,66,READY,14,3
19899,1U0H02HC9FCJTHGR0155U1DDDJV5508=,66,READY,17,2
19861,1U0C046DFBYXT0FKHETE1BQXB3Q4965=,66,READY,12,4
19828,1U0803PTNL7E65NX401HDPU258W69AF=,66,READY,8,3
19885,1U0F04FWALE5F8BJSKEQ6FNGYGJBC9A=,66,READY,15,4
19842,1U0A01JL8KUDVD9GHHQHEUFUSUX99EC=,66,READY,10,1
19819,1U0702QNAUR7IA4BSQO4FYF2MV163F5=,66,READY,7,2
19827,1U0802E39BJ5IQOWBAV85R9ZGLWF7D2=,66,READY,8,2
19863,1U0C06NZNLZ448VEZM1YL93O1TQE900=,66,READY,12,6
19878,1U0E05U4PUC71BOCE6ZFVM0XUYH7E77=,66,READY,14,5
19822,1U0705L4DLAAK0YV6T0EF8UIGTG0CC9=,66,READY,7,5
19841,1U0A00FG71YNYRQJ3HM92SM5GYP74DD=,66,READY,10,0
19854,1U0B05E1LBV3J5NVM0IAX41PWGBDC6F=,66,READY,11,5
19908,1U0I03AHZS9N2RBWUP1331SXAQ3CAD5=,66,READY,18,3
19883,1U0F0287HJV2I9MFP96BKJ9QWEQ6B1B=,66,READY,15,2
19970,1U0Q013XL2A7NDD4RXKB0PZLAYL5D09=,66,READY,26,1
20001,1U0U00UCAN7CG0TAULUH44HLCAKC8A5=,66,READY,30,0
19996,1U0T03ZRGIMDQA6FXD1ZJBQRPV2CD07=,66,READY,29,3
19945,1U0N00NPOD5CI5WURORUVI7UG6JE77D=,66,READY,23,0
19936,1U0L0772XD6UFNUUJRFM6BXTU8IEE31=,66,READY,21,7
19992,1U0S07D0LT3THIDOGFQBUSD9HQVEFFD=,66,READY,28,7
19919,1U0J06BX8G4SU3J8MJPDTAXBVTM6C2E=,66,READY,19,6
19968,1U0P07C9KF6L7UUR74L8LCHDYDE418E=,66,READY,25,7
19955,1U0O02P8Q7PGDWK8DRDCBB3B45H6268=,66,READY,24,2
20003,1U0U02N9EGHYZRLITOUB863S48PA842=,66,READY,30,2
19986,1U0S01588A1828UC9L1Z947JTJL4835=,66,READY,28,1
19995,1U0T02OY8FUHU1L7X6IKR3U28TR677C=,66,READY,29,2
19949,1U0N04X1RUCQSMY59VGG5NRG0JB22D3=,66,READY,23,4
19976,1U0Q07UUA378PMRX2QW0GAD459Q0B52=,66,READY,26,7
19927,1U0K06D1LTZ4QCMLEPOY9ZWGSZJ58B8=,66,READY,20,6
19940,1U0M03NMVEJRTMC2VT1C4ZYWSXS53F0=,66,READY,22,3
19943,1U0M06H2SYQS1PCETUMR6FU6WB8617F=,66,READY,22,6
19938,1U0M01JB9MR7LBGVWQ0IBOOI8VIF404=,66,READY,22,1
19965,1U0P04CPL3G87ZUI4KYKOEWOATZD46C=,66,READY,25,4
19917,1U0J04LK0IJYGZLBFESVXT3GMF457BF=,66,READY,19,4
19953,1U0O00WX2RKDYTMKUJQJXEZUUHK3BAF=,66,READY,24,0
19912,1U0I07IHZXXCY1ZDOXZHBRBES963934=,66,READY,18,7
19979,1U0R02U8VQ7RNYN1X0P72CB70FU9203=,66,READY,27,2
19993,1U0T00953OKR8IL43FG2LRT0MQA720A=,66,READY,29,0
19929,1U0L00AB977DWL3TRQ963NYDY5GDAE8=,66,READY,21,0
19942,1U0M05HJ5YUDLI57DP1EMOZ2P3G5163=,66,READY,22,5
19956,1U0O03GL3HJONJTHMSHV6I0RZA0A005=,66,READY,24,3
19972,1U0Q0393LSSXMT8FLP4O49P1UNL5D24=,66,READY,26,3
19973,1U0Q04F9H1XDW6T1KW5TRZCVEFE4D59=,66,READY,26,4
19981,1U0R04K8KIIQ0OIOZ0OD6A4PH5RF073=,66,READY,27,4
19935,1U0L06X5QJYGGCEZ6L07DJG0YE021DA=,66,READY,21,6
20002,1U0U01D0D1CL817TCSXBJJ8LOWYD6D0=,66,READY,30,1
19987,1U0S029C2WOAKYR3OCR6NGWUL5E6CEB=,66,READY,28,2
19954,1U0O01M2EGZBDB7CQQ7XV6296IG8588=,66,READY,24,1
19928,1U0K07RQNH2G04BUEGP81I8C6STDDF9=,66,READY,20,7
19957,1U0O04IWWUOU91545KSIUM7G0S4C199=,66,READY,24,4
19985,1U0S00ZLHYGT57LZN6PLG19A9SQ8BA8=,66,READY,28,0
19997,1U0T04CBFV8RXMZRXKB6OT5ZQ2EBDA8=,66,READY,29,4
19990,1U0S051FFL12Q3URP3BSEB6CXPBABBA=,66,READY,28,5
19983,1U0R0634CLZ072INCS1N3HS5U3Q89AC=,66,READY,27,6
19937,1U0M0048WK72KIR7BGAXVV3XC2859FF=,66,READY,22,0
19962,1U0P0114AGJ6J4IOYIE5P42QB6980A6=,66,READY,25,1
19980,1U0R034M9Q3E69OOF2HRBCR1TH57828=,66,READY,27,3
19925,1U0K043GREX4F1INR4WOTBUG18Z9418=,66,READY,20,4
20004,1U0U035FVL6R4SBG1D57YA8D7Y74506=,66,READY,30,3
19914,1U0J01V8LHKSG1T54SS2PLQGNU22BF1=,66,READY,19,1
19948,1U0N03ZFVYIBFB2YARPFQHJ2K6HBF02=,66,READY,23,3
19933,1U0L048YOL1R2E2C7SL411OLM6PFAAA=,66,READY,21,4
19934,1U0L05NHY12RPPMVO0DCE7H3KC696FA=,66,READY,21,5
19923,1U0K02M78QSLTWUEVO20KTH9O5W7833=,66,READY,20,2
19920,1U0J07S53LMUANSAWUJTOSX1ILT185B=,66,READY,19,7
19918,1U0J05Z9OMN85WP5FSQ1T0I1QAX6A6F=,66,READY,19,5
19982,1U0R05K7MMIYN2ATTZIE6ERA2KG7B5A=,66,READY,27,5
19951,1U0N06YEGH9U20EKJVLBJBXYS24535C=,66,READY,23,6
19974,1U0Q05WP6ESIDGZAYAK7NBA8VNS6228=,66,READY,26,5
19924,1U0K03T98CB48BURQJDZ7COYXA8A083=,66,READY,20,3
19975,1U0Q06RBOJVVNNF0BBVUXIM28PO9AC2=,66,READY,26,6
19989,1U0S04IPF2HF10TMYIY3GIC0ZVGD3A4=,66,READY,28,4
19946,1U0N01RIOXV29C4OYCJOXS15YYH8003=,66,READY,23,1
19941,1U0M04L7M2X02SR4GK34BTDMNAWB315=,66,READY,22,4
19961,1U0P00RA9X1MR0RBU9MGOWJE4NXD7CA=,66,READY,25,0
19998,1U0T05BJ0GALZXOX038UVPDNDKNC577=,66,READY,29,5
19915,1U0J02GH495ZOIWKDPDCBW6HVDCB41F=,66,READY,19,2
19930,1U0L01O9ADY7LVMZ12GWXP80K2ID2E1=,66,READY,21,1
19944,1U0M07TOOMILV2EHA61CEQ98N1H7BAF=,66,READY,22,7
19988,1U0S03CUXXSX9KMUYU69063P97XC4B3=,66,READY,28,3
19939,1U0M02LUUOICKBSVFHPBS1QQN0U16A2=,66,READY,22,2
19991,1U0S06BB0B8MPQCSKUND7BEQYCZ0996=,66,READY,28,6
19911,1U0I06JBEG82UBQF42NGVMLMORQEF8E=,66,READY,18,6
19958,1U0O05RCKOJ5CWMHFK6BA0PPSM41468=,66,READY,24,5
19932,1U0L039LAC11LG1NFSVMRDV6DET30DE=,66,READY,21,3
19921,1U0K005SF5Y77YJXJCZOK6R1NNM543E=,66,READY,20,0
19967,1U0P06XNX4CS2V02WH5D2BM926AF158=,66,READY,25,6
19947,1U0N02JAMMKC4UUZQIYGUO5JZLH06AF=,66,READY,23,2
19977,1U0R00R6WW8X3NTIQO0X9BAD3XH2E69=,66,READY,27,0
19994,1U0T01IETH7FA3QARK5K1N5BX7J933C=,66,READY,29,1
19960,1U0O07XUZLZXSQ1WDV1ANS0GBR50A07=,66,READY,24,7
20007,1U0U061XTMFFFKD5GTEB90CS61T68E1=,66,READY,30,6
19963,1U0P02IBTOG2QBHDY06O6D13QEM9738=,66,READY,25,2
20005,1U0U047V20WE9HI1G57VH4XG2EO9B36=,66,READY,30,4
19931,1U0L02B3YX3A1UZXWMTTN3Y3JQX61AF=,66,READY,21,2
19926,1U0K050MMGF4PKAYJ5BZ6ILR43V475E=,66,READY,20,5
19999,1U0T06SO9WKX75S43CEDNY481CU6290=,66,READY,29,6
19922,1U0K01OTYHAB8BJVCLOKWPW9QVX8B35=,66,READY,20,1
19952,1U0N0738C5SNGZT7S8I2AL05WTD4335=,66,READY,23,7
19969,1U0Q000E3EV08EY37KJPRBKQSD1EB57=,66,READY,26,0
20006,1U0U05SSJUHTTHPH43UPA5MIXF4F179=,66,READY,30,5
19971,1U0Q022GF2TTDC6HL6GD4F9WOSB4039=,66,READY,26,2
19959,1U0O0670SAPB9TE49JZ3774ESADA699=,66,READY,24,6
19966,1U0P0564V9QJWFB29Q91H07AHKH33FA=,66,READY,25,5
20000,1U0T07T5VLDX2CET7YLS8H7ZNIT452F=,66,READY,29,7
19810,1U0601OZ603GDI6R5KCNGB3TJ1N7CC5=,66,READY,6,1
19913,1U0J00VN2PEMM3TSHZ0CWV0CR18A936=,66,READY,19,0
19777,1U0200OCFLUI5UJN6WD1RB5THUDF913=,66,READY,2,0
19874,1U0E01E5PV3O43WT37GNBMDRJ33D060=,66,READY,14,1
20026,1U0X01JN4ZA6CCJ2UGZSJ9U8EEBBF57=,66,READY,33,1
19916,1U0J03PCG4JN2XZTHDJQO8RFCR573CF=,66,READY,19,3
19950,1U0N05WBC6GATUGCWLJLTRAD8OE7284=,66,READY,23,5
20062,1U1105ZEDIR17A8BQA7E3VFRZDO628F=,66,READY,37,5
19895,1U0G06S21OUS6YOIVG2AEYBI7LVA0C0=,66,READY,16,6
20056,1U1007U9BZSIZ9ED90ABN013WVK9A40=,66,READY,36,7
20040,1U0Y07M2IOE11MBG472A3WGEYHZ4F4E=,66,READY,34,7
20039,1U0Y06JK2MD0B5DGZJRHT5KJBIY975E=,66,READY,34,6
20027,1U0X02RDMRTGJ8ZHV95Q0BQFLIYEE97=,66,READY,33,2
20038,1U0Y05X749N49JMMX2SMEE1D7U83D1C=,66,READY,34,5
20013,1U0V04S18TAKWN4YHO79UXJTA9Z41CB=,66,READY,31,4
20023,1U0W06HA19GWYRUDIMJR6ATXHP5ED60=,66,READY,32,6
20017,1U0W00Q6D5N9OHDHTF49DOXL7C9E80C=,66,READY,32,0
20049,1U1000HANW1SNQLVS1TNE82AZ5J0E6C=,66,READY,36,0
20061,1U1104NIFQNVK1QMMALFIEYBVWH94E6=,66,READY,37,4
20025,1U0X00PE2KT96XMU290CFBYXTF436F5=,66,READY,33,0
20009,1U0V00H7GXHZ3ASYX86XXOOBHC9BD7B=,66,READY,31,0
20037,1U0Y04PMIGVQ54ZIJJX296YM7VI90F0=,66,READY,34,4
20059,1U11024SIAUMAHCHAAVC2ADFDJ2F517=,66,READY,37,2
19839,1U0906P2FHU2JIJ7YZFX1N3Q1M50763=,66,READY,9,6
20064,1U1107KR2MJSK9Y1PBTTP7FEECS517D=,66,READY,37,7
20051,1U10021Z9MEGTONUJJBMK5FFTNJA258=,66,READY,36,2
20047,1U0Z066KKLPSSUMI0PQBO8SELREE1B3=,66,READY,35,6
20010,1U0V01KM1UZ436SDA2GY4UPY1GJ229D=,66,READY,31,1
20021,1U0W04N8S5KL7AT34TIEK4BFXC6205F=,66,READY,32,4
20031,1U0X06ZMRSTMNN3WBBYN8KN3DAV31DF=,66,READY,33,6
20033,1U0Y00J18GV9X09JCC7MLT19U8KB6EA=,66,READY,34,0
20034,1U0Y01NWO6LS1CACU5W27P94RX73D75=,66,READY,34,1
20022,1U0W054NYYHMX9LZ21S09Y9W56BCEA1=,66,READY,32,5
19771,1U0102GF66L341V7UQYKWKQA06703B5=,66,READY,1,2
20012,1U0V03K1NA2LP8ZCC6QZIGYSD2YE42F=,66,FAILED,31,3
20036,1U0Y03D6N20AY1GUN3XJRY3NI7L1C3C=,66,READY,34,3
20035,1U0Y025ZWSQB5JIPQFXS54WLTPI5046=,66,READY,34,2
20014,1U0V05OYJ17Q4APYSCX0YX1F5TL112E=,66,FAILED,31,5
20063,1U1106TCEO7BLF88WEEY8TLZQ7EC3B9=,66,READY,37,6
19902,1U0H058SFSIKMSH0B8F1Z7Y5ZOL6281=,66,READY,17,5
20018,1U0W01F8WEKOJVPZO0HEM2PH4Y4ECFA=,66,READY,32,1
20030,1U0X055QJ1H6XYNTL1YKR8FNS3VCD40=,66,READY,33,5
19978,1U0R01MRHHBXOA1BDZ8A8KIVYYO41C7=,66,READY,27,1
20048,1U0Z07T0J9F4OFGYSNSNL94VTZ1AB0D=,66,READY,35,7
20008,1U0U07AR90OB5NAAGJLSQA2PK4H07ED=,66,READY,30,7
20024,1U0W07SGX7OQ23RL179M7SFRRLR192F=,66,READY,32,7
20055,1U1006EBXKCUO2HMMBMCTB2TG0WF59D=,66,READY,36,6
20028,1U0X03A23XZGV2X2IJBQH2WJHUQD01B=,66,READY,33,3
20042,1U0Z01E36PY1H4H6VM3S0JL3IE99A4C=,66,READY,35,1
20041,1U0Z006G2TTH8HR18TVPPOKRK8N673B=,66,READY,35,0
20029,1U0X04M2JMCJLEB4OIJVVEPV2MQ8F4C=,66,READY,33,4
20050,1U10017JES4YNK7LOQ7MDGOULRB55CE=,66,READY,36,1
20058,1U1101K4AFA9CN3HA8QJ6M70XXN382E=,66,READY,37,1
20032,1U0X07LHH8XQJOXG9S5RHXC1YWX992D=,66,READY,33,7
20019,1U0W02H5WFJC4JMPAZ8SXLM1P9TC2E9=,66,READY,32,2
20060,1U110355I2Y4X4T6C9X7QOAIG7H97C0=,66,READY,37,3
19964,1U0P034R0SLXLMPK6NXH2J8R48K33AA=,66,READY,25,3
20043,1U0Z02M7LVHEFUQCBO31CSIF9ITEE2E=,66,READY,35,2
20054,1U10053BO59VQ0NHYUBDW4CMGGL9F08=,66,READY,36,5
20045,1U0Z040NLY02B3UMSEZRAMJQPGMF505=,66,READY,35,4
20057,1U1100YJ7PZG98ME8Y0RVJX6MTQ221C=,66,READY,37,0
20011,1U0V028TTXKXXKOOVJ4V7QEOWM6E505=,66,READY,31,2
20044,1U0Z03W64Y79YABM0MHJA3VSPP43E2C=,66,READY,35,3
19866,1U0D01SXX5ZBNUT6FZ3OR5ZHXMUCA9A=,66,READY,13,1
20052,1U10032F0WX9QH1N9LJBA6460I9A364=,66,READY,36,3
19807,1U05069DYK4JOFJMJPFFZ843XQYA317=,66,READY,5,6
20020,1U0W03SZ7IL1BESXLI1CSRV4R948D8D=,66,READY,32,3
20053,1U10043LEKUE1T0DUP17GC56UACE6FD=,66,READY,36,4
20046,1U0Z05UQFPF2AQPH5570U6X5HNN7540=,66,READY,35,5
19984,1U0R072HB8CIUC5J0NT29JV1LCCCCBA=,66,READY,27,7
19814,1U0605JDVV5WFFOZSF6SNBA2NZS3AFA=,66,READY,6,5
20016,1U0V079MY18W9711JY3UEZVAWUL1F42=,66,READY,31,7
20015,1U0V06TEMMB8IBZTQBBG418684J7785=,66,READY,31,6
20071,1V0006MNYTYJN5HY8CKLYCBPPTD1B6A=,67,READY,0,6
20084,1V02038Z4FWRUF3G2PD90L3RGZ29D38=,67,READY,2,3
20077,1V01047NZIXE8DHR07NMEP6LYADB003=,67,FAILED,1,4
20082,1V0201U72EZ7USLDRXUPFRFOTUC1DEA=,67,READY,2,1
20080,1V0107FU1FKQ2FHY9X0XUQA7XWN337D=,67,READY,1,7
20076,1V0103GVPNIM3C9CWVM5F5HAAAR9A64=,67,FAILED,1,3
20085,1V020494VJL2W3WYWMWLMAR0C3L5C62=,67,READY,2,4
20081,1V02008K1LX8G8GV1EAFIBFBJPH6D6C=,67,READY,2,0
20083,1V02020L4PO93VWBL3WU6MJSYOP955D=,67,READY,2,2
20066,1V0001EGVPWP7NDNSOE96ZCE7PL1190=,67,READY,0,1
20078,1V0105Q9QE7L8R6T6QGR2GI702DC1F0=,67,READY,1,5
20067,1V0002XME5YL8R17W970L648B24376A=,67,READY,0,2
20075,1V0102CPJ9PLYYNFCCJU9Q4P1S8BBE4=,67,READY,1,2
20068,1V0003TTMRX2NIMHC9TDTHM1EGW0F31=,67,READY,0,3
20069,1V0004OM32UTQHYX11OXZLIXCIL6E3D=,67,READY,0,4
20070,1V0005X1J20F7L0OJTD1Y4IRP62712E=,67,READY,0,5
20065,1V0000GA3K69TX6W2SWA2OUL7V61FEE=,67,READY,0,0
20072,1V000779DORVLLC35QHPOU0MA4TAA68=,67,READY,0,7
20079,1V0106XE744GXXD7GNAGV72B1TK191C=,67,FAILED,1,6
20154,1V0B01M3AJFEAG9DU9K0C1CQAEH7C72=,67,READY,11,1
20094,1V0305YD04D46T84BJP1SO15F1J8E13=,67,READY,3,5
20092,1V0303VWXB6OAUVWM628TS7LLW7153A=,67,READY,3,3
20136,1V0807R4EUE6G00U4TYCRG0W5YBAF79=,67,READY,8,7
20159,1V0B06LZM8PY2XJBAIJM79BJMMX0B76=,67,READY,11,6
20160,1V0B07VOQE8JC7D8THHWBM77OM43BB5=,67,READY,11,7
20090,1V0301SOJ1NBXAVYAQYIWUYTDR34C44=,67,READY,3,1
20168,1V0C07AZS1R3T2FVWSB28IFTT1OED9D=,67,READY,12,7
20163,1V0C02PEMBRECF6E3C7JE34SIIJ09F4=,67,READY,12,2
20137,1V0900I9MOYGU80PPKA2RTHQHU3E222=,67,READY,9,0
20117,1V0604IOZ6ATNGUTIW030UWZ6CU526B=,67,READY,6,4
20174,1V0D05NMV3IQVENCOLG6BX3J896072C=,67,READY,13,5
20172,1V0D03U2AA676832K5T8HGUILAX3A8A=,67,READY,13,3
20161,1V0C005G7VAJZ5DPCLQ02RCMZWB8153=,67,READY,12,0
20112,1V05073ITJ2BLIA2JYBM1Z9XDUI6253=,67,READY,5,7
20100,1V0403512IIA2SD008L46M45J1M1738=,67,READY,4,3
20097,1V0400YPGL9YRNJJ8HP1H7FME5RBA47=,67,READY,4,0
20180,1V0E03MGOSDLQ4BAVIIP42JVO0352F4=,67,READY,14,3
20149,1V0A04ATM5CJJ73I88X89QSN8391671=,67,READY,10,4
20150,1V0A05FG9P0QIILT0IHO17QJ45864C9=,67,READY,10,5
20128,1V0707JUQ6XWK539Q7P5DWH3GSW6E4E=,67,READY,7,7
20143,1V0906L8RNMZE2WDYDTIVI5OL5N4E88=,67,READY,9,6
20145,1V0A00BOM1NXP9MXP5AMZ12RQTSD241=,67,READY,10,0
20177,1V0E00FY7JU060616LTSTEPH8DF8CF9=,67,READY,14,0
20162,1V0C01FZVOE7HWVO8FQERHL8U9PBDBC=,67,READY,12,1
20086,1V02055UA4IFEL68WXCTUOIBWH6B836=,67,READY,2,5
20129,1V0800KLXTE07CHM3FBBTMS89XU2054=,67,READY,8,0
20099,1V0402HKM4L61MHSD19JF5PAE1B5F60=,67,READY,4,2
20108,1V0503393DSOHP5MIZ54CCPQJWH8037=,67,READY,5,3
20170,1V0D01MHRQNZX1MWGGPC5GFDHWU238A=,67,READY,13,1
20123,1V07025OU5WKYFHLLL65H8KU08LA50C=,67,READY,7,2
20140,1V0903ATE0AHRE0QY7SIVT8ZVUO4B7D=,67,READY,9,3
20133,1V0804J7O23VP34JPYA5H899OSR58E8=,67,READY,8,4
20156,1V0B03S8D6TK6KZOOLTB7M88SPAD2AE=,67,READY,11,3
20167,1V0C06CCX3YZF5SWB4VWJX0K1P7DDE0=,67,READY,12,6
20151,1V0A06YVCNN6LXZ5B9MP5Y3VXBHDEFF=,67,READY,10,6
20116,1V06034Q5IMU06BSQYMN61M40GME30A=,67,READY,6,3
20093,1V0304PH19KTCKHYGDLZWASHA6C92B0=,67,READY,3,4
20142,1V0905OHI3XH3K8KIGSZHA7CCI5B426=,67,READY,9,5
20130,1V0801OHK87RX9XJD78A70EILPZ1916=,67,READY,8,1
20135,1V080603WUBN04R8K157O79NV24B1CE=,67,READY,8,6
20144,1V09070AAIFPMQ0X1PCDYT09V3J5C4C=,67,READY,9,7
20088,1V0207VF8U5LSCRY4GGU4RUFYH85057=,67,READY,2,7
20118,1V0605ZSKY97TWOHZWAK51N8VECD6AD=,67,READY,6,5
20132,1V08030K26TZEYYBQ1AMIJBZ8KNF2E4=,67,READY,8,3
20120,1V0607IWC688GA62P4JLMSHB7JNC314=,67,READY,6,7
20181,1V0E04FCS9LETOLA4LDB7BMTA6E47F5=,67,READY,14,4
20110,1V0505ACTLV00KFFLR7413WQ38S08AA=,67,READY,5,5
20171,1V0D02V3WNTCTR6SOUYNITTK58C6A99=,67,READY,13,2
20147,1V0A027WWHUKEN38VZA1RPPB3BM66B5=,67,READY,10,2
20141,1V0904GJ3B7X1GHNX4JI3UNW6J1CD07=,67,READY,9,4
20146,1V0A01HQ87AQWCS25N8UI3D4IZ61B84=,67,READY,10,1
20155,1V0B02UDRUL4FXW8R1HL359XG5H327C=,67,READY,11,2
20157,1V0B0402SJ7G566VP546944TVP28C9B=,67,READY,11,4
20164,1V0C039X7JI4CPDMZZARUAET27QEEF6=,67,READY,12,3
20105,1V05000O2IY99AJ77E5658O38S54E3D=,67,READY,5,0
20107,1V050240BDQVT11R5XVTW9H5835CD99=,67,READY,5,2
20165,1V0C04E7PM5K04JSDH9QL6AYP3RA26B=,67,READY,12,4
20173,1V0D04BDYCBC2GVSEMIGDYL06YH9FB9=,67,READY,13,4
20138,1V0901N9SK0Z71YCEXKV6ULWUIX1B2C=,67,READY,9,1
20127,1V0706IM5GZ8KCZHUWPS2QNEXYG2044=,67,READY,7,6
20169,1V0D00PDSWFK8ZRX2VNQNPANM9EF037=,67,READY,13,0
20101,1V0404RHAK0FJSJH9IME2VUFN34B703=,67,READY,4,4
20153,1V0B0037D4X1W02ADABXHNXA22B4977=,67,READY,11,0
20109,1V0504CTLFJG8QCE4N5ZSD092819014=,67,READY,5,4
20119,1V06066KLNP1YNO7UXZ59HUZXQS1BE2=,67,READY,6,6
20098,1V040163SUVAV7CA85IVMWVMKRQ9A5B=,67,READY,4,1
20125,1V0704L3GKPMAU02ZW8W3HXTB6G4DB2=,67,READY,7,4
20124,1V0703HBNRX8F59MLG1VDHN3UC0E04B=,67,READY,7,3
20113,1V060053XPRQ7M7H3Q0DJK9I8EG8118=,67,READY,6,0
20178,1V0E01RIU1STFMLXVSMWL2QKNNYC79F=,67,READY,14,1
20182,1V0E05NC4J4XTQTYMG4HWVQS43A4077=,67,READY,14,5
20176,1V0D0797LAWA7ZJ4T2MMDAXNPIP7891=,67,READY,13,7
20103,1V04062ECNFFJRGKKB5PM1DDT3WC3ED=,67,READY,4,6
20139,1V0902X88NML97WY76TGY84WOIP1979=,67,READY,9,2
20152,1V0A07652W5QWAFOUUS1W7Q59D26B84=,67,READY,10,7
20122,1V07010XWO2BYLGSAQXYDANV01TEE34=,67,READY,7,1
20096,1V03078WELHQ0D4ZQ2NXUIXDZT6E7BE=,67,READY,3,7
20087,1V020630WL9UYFHDWTS00Y3E7UM4142=,67,READY,2,6
20095,1V0306TFJOGW2COM9SVFJQFXZ8M1932=,67,READY,3,6
20115,1V0602KUU40RV6KDAPHC7K87EULBAE1=,67,READY,6,2
20106,1V05019B0YHCSPJQU00BHGBPWNA424C=,67,READY,5,1
20158,1V0B05A25O5BA55RKYHT7NCXBRCAAF6=,67,READY,11,5
20104,1V040766VW633ARYGTWJWCHX02L9B31=,67,READY,4,7
20089,1V0300MXYV6FC5YSHRSBGXUUDWHB6CE=,67,READY,3,0
20134,1V0805FC00Z3B5KB9FT1I5MOOOF465F=,67,READY,8,5
20111,1V0506Z0UHNF206EH7PV96SVDXIC81E=,67,READY,5,6
20121,1V0700B5W9V97D802TAC8KDFY5067DE=,67,READY,7,0
20166,1V0C055ASHF726X5DSCVZI7LIIK1A48=,67,READY,12,5
20179,1V0E02B941XB3DDJ3LJGJ0I1D8J87A4=,67,READY,14,2
20175,1V0D069E1X0C0NEH4CDMQRA12XSFE86=,67,READY,13,6
20186,1V0F01DRT365KOBQGK6S3OKY6YOE149=,67,READY,15,1
20236,1V0L03H5B0Q9Y00PAN63Q5DM1GMD9D7=,67,READY,21,3
20220,1V0J035MD5MJ03Y9N6A5D0186JOF886=,67,READY,19,3
20183,1V0E06KHNEDWIQ8WG803HWOB8ZE9E48=,67,READY,14,6
20272,1V0P0722JP73J04X1DDT7QZFNSQ5DF6=,67,READY,25,7
20240,1V0L079K97W3XFLQHC7C7JH07961BF7=,67,READY,21,7
20208,1V0H07K7LI3319INHLOYXEMBIJY00FD=,67,READY,17,7
20255,1V0N0628PTGWMWT523KOQZ9MDIP58CD=,67,READY,23,6
20209,1V0I001KNHSCQDIENTQRNLJ40ON0982=,67,READY,18,0
20191,1V0F06EFEF5BJL6TJJRVUFMNEZADB0C=,67,READY,15,6
20229,1V0K048VG6XGEVPX4NF901UGIAO3717=,67,READY,20,4
20268,1V0P0391I4ZRKX6J1JMDZQF9O1QAB23=,67,READY,25,3
20199,1V0G06JBBGT53TZK6T0IS7CJ58R4247=,67,READY,16,6
20256,1V0N07WX6CD452MY09ROBAGBJRG862F=,67,READY,23,7
20261,1V0O04IB7BBCS3QOWZACDUQGCAQ016E=,67,READY,24,4
20213,1V0I04LB67U6GAFD28LE2FIRBBFEE85=,67,READY,18,4
20269,1V0P04FB4I74ORXUF5YZ4BVKZEZ2D31=,67,READY,25,4
20195,1V0G0227A88AGVW1EIMHSDIY4AU5B07=,67,READY,16,2
20242,1V0M0165R22OY22RK193VA1Q2NS05B2=,67,READY,22,1
20226,1V0K01TOP1VTYBK3EXABWOSQES26B43=,67,READY,20,1
20211,1V0I02FZYPR8DRUZNL5KTHZAFT965D7=,67,READY,18,2
20271,1V0P060G6KY9B9L6TJX7QPJZELOCFE5=,67,READY,25,6
20206,1V0H05FB6DYKAWYTKPD0VTO533JA618=,67,READY,17,5
20262,1V0O05ONJK4LSJNO7NT1NAQYIZGADEB=,67,READY,24,5
20205,1V0H04WWA7JNHKRBA5BPZREV2E3D229=,67,READY,17,4
20254,1V0N055DHH59BF6MJAVFZOQVE5Y7C73=,67,READY,23,5
20252,1V0N03X2DH4YAY3AUC6P0FAZOPF99A1=,67,READY,23,3
20192,1V0F07IHNZD8SVYMWZ33MP5SENN9758=,67,READY,15,7
20234,1V0L01EOMJTKWND42FM7YM9G21G7C45=,67,READY,21,1
20184,1V0E07H948B6EC89CGG7ZPHZDTV7EBC=,67,READY,14,7
20223,1V0J06CEN8SXUBM9MUP9C0Z1I0C702E=,67,READY,19,6
20189,1V0F04Z4YYXX7XKQL1TE42C8AVO80D7=,67,READY,15,4
20218,1V0J01LTQ1RJYW3HLPAOE3H3GICC77B=,67,READY,19,1
20237,1V0L04182VELGSHY02YZTQFIE5IE55C=,67,READY,21,4
20232,1V0K070FVQAM0EOUC4Q0ZVBEV65896B=,67,READY,20,7
20253,1V0N04V4D0NJXOVBZJMZXX4XP4EA853=,67,READY,23,4
20198,1V0G05CU1DR8D79T7BUI04EUZ90C066=,67,READY,16,5
20270,1V0P05TKFHUEHKDU0T0U4265E3Q5D07=,67,READY,25,5
20187,1V0F02WL84D0ZU3WF45RWBY8BMN4CEC=,67,READY,15,2
20231,1V0K06RVY4Z3G8SVHZFF7KOUPSPADA3=,67,READY,20,6
20259,1V0O028JGEG97JGQCTDD3FSHWAFA07A=,67,READY,24,2
20278,1V0Q0551YT77LDXYPDJ1JPB6AQ9397B=,67,READY,26,5
